Date,Open,High,Low,Close,Adj Close,Volume
2010-07-20,15900.000000,16040.000000,15720.000000,15960.000000,12416.992188,11578400
2010-07-21,16340.000000,16360.000000,16120.000000,16340.000000,12712.634766,16558800
2010-07-22,16240.000000,16340.000000,16020.000000,16160.000000,12572.595703,15439550
2010-07-23,16300.000000,16340.000000,16140.000000,16220.000000,12619.276367,14112800
2010-07-26,16260.000000,16400.000000,16180.000000,16360.000000,12728.198242,10617450
2010-07-27,16480.000000,16600.000000,16420.000000,16580.000000,12899.359375,19088350
2010-07-28,16640.000000,16800.000000,16620.000000,16740.000000,13023.838867,23248200
2010-07-29,16780.000000,16800.000000,16480.000000,16540.000000,12868.237305,14865300
2010-07-30,16440.000000,16540.000000,16200.000000,16200.000000,12603.710938,16399000
2010-08-02,16340.000000,16360.000000,16200.000000,16200.000000,12603.710938,12455050
2010-08-03,16400.000000,16440.000000,16300.000000,16300.000000,12681.515625,13105950
2010-08-04,16340.000000,16360.000000,16120.000000,16120.000000,12541.475586,10616650
2010-08-05,16220.000000,16360.000000,16060.000000,16080.000000,12510.354492,14028550
2010-08-06,16200.000000,16200.000000,15980.000000,16020.000000,12463.674805,12296750
2010-08-09,15980.000000,16040.000000,15960.000000,16040.000000,12479.230469,9138150
2010-08-10,16000.000000,16080.000000,15820.000000,15860.000000,12339.192383,14060850
2010-08-11,15680.000000,15780.000000,15540.000000,15580.000000,12121.348633,17957900
2010-08-12,15360.000000,15540.000000,15300.000000,15320.000000,11919.072266,21360650
2010-08-13,15400.000000,15640.000000,15340.000000,15620.000000,12152.473633,14274900
2010-08-16,15460.000000,15660.000000,15340.000000,15640.000000,12168.032227,10280000
2010-08-17,15540.000000,15660.000000,15420.000000,15640.000000,12168.032227,14476450
2010-08-18,15680.000000,15700.000000,15480.000000,15560.000000,12105.791016,11715900
2010-08-19,15580.000000,15780.000000,15540.000000,15780.000000,12276.953125,12179900
2010-08-20,15600.000000,15720.000000,15540.000000,15680.000000,12199.150391,12330600
2010-08-23,15720.000000,15820.000000,15640.000000,15800.000000,12292.513672,9081550
2010-08-24,15700.000000,15720.000000,15500.000000,15660.000000,12183.589844,11365400
2010-08-25,15520.000000,15560.000000,15440.000000,15440.000000,12012.431641,9263250
2010-08-26,15440.000000,15660.000000,15400.000000,15460.000000,12027.993164,10440100
2010-08-27,15300.000000,15440.000000,15300.000000,15320.000000,11919.072266,12748200
2010-08-30,15500.000000,15560.000000,15440.000000,15520.000000,12074.671875,6984450
2010-08-31,15320.000000,15440.000000,15120.000000,15120.000000,11763.468750,22051950
2010-09-01,15240.000000,15260.000000,15000.000000,15040.000000,11701.227539,19451700
2010-09-02,15200.000000,15240.000000,14980.000000,15180.000000,11810.148438,18271500
2010-09-03,15220.000000,15280.000000,15120.000000,15220.000000,11841.267578,22082500
2010-09-06,15440.000000,15600.000000,15360.000000,15600.000000,12136.911133,19708650
2010-09-07,15660.000000,15800.000000,15500.000000,15760.000000,12261.393555,16036000
2010-09-08,15520.000000,15620.000000,15420.000000,15420.000000,11996.867188,10954600
2010-09-09,15340.000000,15480.000000,15120.000000,15120.000000,11763.468750,30825400
2010-09-10,15200.000000,15440.000000,15140.000000,15320.000000,11919.072266,13989000
2010-09-13,15400.000000,15520.000000,15320.000000,15400.000000,11981.312500,11741050
2010-09-14,15500.000000,15620.000000,15200.000000,15200.000000,11825.706055,18559950
2010-09-15,15260.000000,15340.000000,15020.000000,15140.000000,11779.031250,19441850
2010-09-16,15080.000000,15260.000000,15080.000000,15140.000000,11779.031250,11734100
2010-09-17,15240.000000,15560.000000,15160.000000,15460.000000,12027.993164,22369300
2010-09-20,15480.000000,15600.000000,15400.000000,15600.000000,12136.911133,14807550
2010-09-24,15580.000000,15600.000000,15160.000000,15240.000000,11856.828125,32766800
2010-09-27,15300.000000,15360.000000,15040.000000,15100.000000,11747.904297,25107150
2010-09-28,15100.000000,15120.000000,14900.000000,14900.000000,11592.306641,23315700
2010-09-29,15060.000000,15500.000000,15000.000000,15440.000000,12012.431641,35348050
2010-09-30,15440.000000,15580.000000,15340.000000,15540.000000,12090.229492,16855500
2010-10-01,15440.000000,15560.000000,15380.000000,15540.000000,12090.229492,14805750
2010-10-04,15600.000000,15620.000000,15480.000000,15600.000000,12136.911133,12835350
2010-10-05,15440.000000,15580.000000,15420.000000,15460.000000,12027.993164,14300150
2010-10-06,15560.000000,15880.000000,15520.000000,15860.000000,12339.192383,23555150
2010-10-07,15580.000000,15660.000000,15380.000000,15400.000000,11981.312500,25542150
2010-10-08,15260.000000,15320.000000,15060.000000,15160.000000,11794.587891,27125750
2010-10-11,15240.000000,15260.000000,15060.000000,15060.000000,11716.785156,18784450
2010-10-12,15040.000000,15120.000000,14920.000000,14920.000000,11607.870117,18391350
2010-10-13,15040.000000,15040.000000,14860.000000,14880.000000,11576.744141,20414700
2010-10-14,15060.000000,15060.000000,14840.000000,15000.000000,11670.109375,26710000
2010-10-15,15000.000000,15120.000000,14900.000000,15080.000000,11732.349609,24686150
2010-10-18,15140.000000,15240.000000,14960.000000,15020.000000,11685.666016,13804400
2010-10-19,15000.000000,15020.000000,14820.000000,14820.000000,11530.064453,19450000
2010-10-20,14800.000000,14980.000000,14700.000000,14900.000000,11592.306641,18474100
2010-10-21,14900.000000,15300.000000,14820.000000,15300.000000,11903.508789,28370400
2010-10-22,15460.000000,15540.000000,15340.000000,15540.000000,12090.229492,20425550
2010-10-25,15460.000000,15580.000000,15340.000000,15420.000000,11996.867188,12353450
2010-10-26,15360.000000,15420.000000,15160.000000,15260.000000,11872.389648,15629050
2010-10-27,15160.000000,15300.000000,15020.000000,15060.000000,11716.785156,16732750
2010-10-28,15200.000000,15300.000000,15060.000000,15280.000000,11887.948242,14631600
2010-10-29,15280.000000,15300.000000,14900.000000,14900.000000,11592.306641,23060950
2010-11-01,15060.000000,15060.000000,14860.000000,14940.000000,11623.425781,14837800
2010-11-02,14940.000000,14960.000000,14740.000000,14800.000000,11514.502930,16536700
2010-11-03,14800.000000,14980.000000,14780.000000,14800.000000,11514.502930,17874950
2010-11-04,14940.000000,15280.000000,14900.000000,15260.000000,11872.389648,27312500
2010-11-05,15600.000000,15800.000000,15500.000000,15520.000000,12074.671875,35165050
2010-11-08,15700.000000,15760.000000,15520.000000,15560.000000,12105.791016,13961400
2010-11-09,15680.000000,15680.000000,15340.000000,15480.000000,12043.547852,12801650
2010-11-10,15600.000000,15800.000000,15500.000000,15800.000000,12292.513672,21088000
2010-11-11,15860.000000,15980.000000,15340.000000,15340.000000,11934.630859,44525300
2010-11-12,15680.000000,15800.000000,15460.000000,15560.000000,12105.791016,28325650
2010-11-15,15720.000000,16300.000000,15700.000000,16160.000000,12572.595703,35892450
2010-11-16,16280.000000,16400.000000,16000.000000,16220.000000,12619.276367,29475050
2010-11-17,16020.000000,16080.000000,15900.000000,15900.000000,12370.316406,17123100
2010-11-18,15940.000000,16100.000000,15860.000000,15980.000000,12432.553711,13296000
2010-11-19,16160.000000,16380.000000,16000.000000,16360.000000,12728.198242,19355150
2010-11-22,16400.000000,16960.000000,16360.000000,16960.000000,13194.999023,36057400
2010-11-23,17000.000000,17020.000000,16680.000000,16800.000000,13070.519531,18280200
2010-11-24,16520.000000,17040.000000,16500.000000,17020.000000,13241.679688,31792000
2010-11-25,17060.000000,17060.000000,16760.000000,16900.000000,13148.321289,18359500
2010-11-26,16960.000000,16980.000000,16640.000000,16740.000000,13023.838867,15679300
2010-11-29,16700.000000,16920.000000,16620.000000,16720.000000,13008.282227,15401050
2010-11-30,16640.000000,16920.000000,16520.000000,16520.000000,12852.678711,21205500
2010-12-01,16480.000000,16560.000000,16280.000000,16400.000000,12759.315430,18777150
2010-12-02,16560.000000,17180.000000,16500.000000,17180.000000,13366.163086,30608400
2010-12-03,17400.000000,17940.000000,17340.000000,17880.000000,13910.767578,39373850
2010-12-06,17800.000000,17980.000000,17700.000000,17800.000000,13848.527344,16837550
2010-12-07,17740.000000,18420.000000,17700.000000,18020.000000,14019.688477,24906050
2010-12-08,18060.000000,18200.000000,17740.000000,17760.000000,13817.404297,16803250
2010-12-09,17700.000000,18360.000000,17680.000000,18340.000000,14268.652344,29422050
2010-12-10,18300.000000,18380.000000,18140.000000,18380.000000,14299.775391,12757050
2010-12-13,18380.000000,18640.000000,18320.000000,18600.000000,14470.934570,15359300
2010-12-14,18740.000000,18740.000000,18420.000000,18580.000000,14455.371094,22126100
2010-12-15,18500.000000,18500.000000,18200.000000,18320.000000,14253.088867,16449400
2010-12-16,18160.000000,18380.000000,18160.000000,18220.000000,14175.291016,11684200
2010-12-17,18280.000000,18580.000000,18240.000000,18520.000000,14408.696289,17297200
2010-12-20,18340.000000,18640.000000,18280.000000,18640.000000,14502.056641,16911750
2010-12-21,18620.000000,18800.000000,18500.000000,18720.000000,14564.296875,12599300
2010-12-22,18780.000000,19060.000000,18720.000000,18780.000000,14610.977539,16626800
2010-12-23,18720.000000,18760.000000,18500.000000,18720.000000,14564.296875,10985500
2010-12-24,18780.000000,18780.000000,18500.000000,18500.000000,14393.129883,8471650
2010-12-27,18500.000000,18600.000000,18300.000000,18440.000000,14346.454102,10524200
2010-12-28,18560.000000,19000.000000,18520.000000,18760.000000,14595.411133,15650700
2010-12-29,18700.000000,19020.000000,18640.000000,18900.000000,14783.136719,11918900
2010-12-30,18840.000000,19040.000000,18840.000000,18980.000000,14845.710938,9181500
2011-01-03,19100.000000,19320.000000,19000.000000,19160.000000,14986.502930,13241050
2011-01-04,19120.000000,19220.000000,18980.000000,19160.000000,14986.502930,13713100
2011-01-05,19100.000000,19100.000000,18840.000000,18840.000000,14736.204102,16787500
2011-01-06,18840.000000,18980.000000,18460.000000,18600.000000,14548.483398,19360400
2011-01-07,18300.000000,18580.000000,18280.000000,18420.000000,14407.689453,23139800
2011-01-10,18360.000000,18560.000000,18180.000000,18340.000000,14345.121094,18326750
2011-01-11,18340.000000,18440.000000,18160.000000,18260.000000,14282.545898,19550800
2011-01-12,18280.000000,18660.000000,18280.000000,18600.000000,14548.483398,20555800
2011-01-13,18980.000000,18980.000000,18340.000000,18440.000000,14423.336914,28239850
2011-01-14,18560.000000,18680.000000,18300.000000,18660.000000,14595.409180,15382350
2011-01-17,18900.000000,19020.000000,18800.000000,18980.000000,14845.710938,20582100
2011-01-18,19000.000000,19620.000000,18980.000000,19380.000000,15158.580078,29631350
2011-01-19,19580.000000,20000.000000,19320.000000,19940.000000,15596.603516,33343200
2011-01-20,19740.000000,19800.000000,19580.000000,19640.000000,15361.942383,15244400
2011-01-21,19520.000000,19680.000000,19400.000000,19420.000000,15189.865234,16666400
2011-01-24,19360.000000,19660.000000,19320.000000,19420.000000,15189.865234,13609350
2011-01-25,19440.000000,19800.000000,19420.000000,19500.000000,15252.446289,13970550
2011-01-26,19700.000000,19980.000000,19600.000000,19960.000000,15612.245117,13352500
2011-01-27,19900.000000,20040.000000,19820.000000,19880.000000,15549.666016,15367000
2011-01-28,19960.000000,20280.000000,19800.000000,20200.000000,15799.964844,19118950
2011-01-31,20180.000000,20200.000000,19620.000000,19620.000000,15346.301758,21411900
2011-02-01,19640.000000,19900.000000,19580.000000,19660.000000,15377.586914,13468450
2011-02-07,20040.000000,20080.000000,19440.000000,19440.000000,15205.518555,24252200
2011-02-08,19400.000000,19480.000000,19180.000000,19220.000000,15033.431641,30483500
2011-02-09,19460.000000,19460.000000,19020.000000,19200.000000,15017.790039,20984650
2011-02-10,19200.000000,19300.000000,18700.000000,18720.000000,14642.346680,30669300
2011-02-11,18700.000000,18860.000000,18260.000000,18300.000000,14313.826172,26489900
2011-02-14,18560.000000,19100.000000,18500.000000,19060.000000,14908.283203,19565800
2011-02-15,19260.000000,19400.000000,18940.000000,19160.000000,14986.502930,18105800
2011-02-16,19040.000000,19400.000000,18900.000000,18900.000000,14783.136719,15182650
2011-02-17,19060.000000,19260.000000,18860.000000,19080.000000,14923.927734,14348550
2011-02-18,19300.000000,19320.000000,19140.000000,19200.000000,15017.790039,10253850
2011-02-21,19280.000000,19300.000000,18840.000000,18960.000000,14830.070313,13750850
2011-02-22,18780.000000,18960.000000,18680.000000,18760.000000,14673.628906,12181550
2011-02-23,18500.000000,18820.000000,18500.000000,18600.000000,14548.483398,17193000
2011-02-24,18520.000000,18680.000000,18400.000000,18580.000000,14532.841797,18110900
2011-02-25,18560.000000,18660.000000,18460.000000,18520.000000,14485.912109,15181200
2011-02-28,18400.000000,18680.000000,18400.000000,18460.000000,14438.979492,16274800
2011-03-02,18280.000000,18460.000000,18240.000000,18360.000000,14360.762695,16134300
2011-03-03,18380.000000,18540.000000,18320.000000,18460.000000,14438.979492,18074200
2011-03-04,18680.000000,18900.000000,18540.000000,18900.000000,14783.136719,18569150
2011-03-07,18860.000000,18860.000000,18120.000000,18120.000000,14173.034180,31883600
2011-03-08,18220.000000,18240.000000,17880.000000,17980.000000,14063.537109,24905400
2011-03-09,18120.000000,18160.000000,17640.000000,17800.000000,13922.742188,26296300
2011-03-10,17580.000000,17680.000000,17320.000000,17320.000000,13547.296875,41630200
2011-03-11,17220.000000,17520.000000,17200.000000,17240.000000,13484.721680,26884000
2011-03-14,17600.000000,18020.000000,17060.000000,18000.000000,14079.172852,33325000
2011-03-15,18020.000000,18040.000000,17120.000000,17200.000000,13453.436523,36313200
2011-03-16,17700.000000,17900.000000,17440.000000,17720.000000,13860.167969,39939050
2011-03-17,17560.000000,17800.000000,17360.000000,17800.000000,13922.742188,22505200
2011-03-18,17840.000000,17900.000000,17660.000000,17820.000000,13938.387695,19166050
2011-03-21,17820.000000,17980.000000,17680.000000,17800.000000,13922.742188,14473500
2011-03-22,17840.000000,17940.000000,17400.000000,17500.000000,13688.085938,21810300
2011-03-23,17600.000000,17600.000000,17180.000000,17460.000000,13656.802734,25229000
2011-03-24,17600.000000,17760.000000,17480.000000,17600.000000,13766.304688,15392550
2011-03-25,17840.000000,18200.000000,17800.000000,18200.000000,14235.615234,31078100
2011-03-28,18300.000000,18440.000000,18180.000000,18320.000000,14329.473633,15890200
2011-03-29,18140.000000,18320.000000,18000.000000,18320.000000,14329.473633,17204100
2011-03-30,18320.000000,18580.000000,18320.000000,18520.000000,14485.912109,20685150
2011-03-31,18720.000000,18720.000000,18420.000000,18640.000000,14579.774414,26376550
2011-04-01,18720.000000,18800.000000,18540.000000,18800.000000,14704.914063,22471700
2011-04-04,18800.000000,18900.000000,18780.000000,18900.000000,14783.136719,16716750
2011-04-05,18960.000000,18960.000000,18700.000000,18900.000000,14783.136719,11922000
2011-04-06,18800.000000,18840.000000,18300.000000,18460.000000,14438.979492,27471850
2011-04-07,18500.000000,18700.000000,18100.000000,18180.000000,14219.967773,21781250
2011-04-08,18220.000000,18280.000000,17900.000000,17960.000000,14047.891602,25983450
2011-04-11,17960.000000,18140.000000,17760.000000,17880.000000,13985.317383,20582800
2011-04-12,17720.000000,17800.000000,17640.000000,17640.000000,13797.588867,15766950
2011-04-13,17740.000000,18020.000000,17600.000000,18020.000000,14094.822266,16627750
2011-04-14,18000.000000,18000.000000,17680.000000,18000.000000,14079.172852,25265700
2011-04-15,17960.000000,17980.000000,17640.000000,17760.000000,13891.454102,22274750
2011-04-18,17820.000000,17840.000000,17320.000000,17340.000000,13562.944336,27418700
2011-04-19,17060.000000,17500.000000,17060.000000,17500.000000,13688.085938,23078650
2011-04-20,17780.000000,18320.000000,17720.000000,18320.000000,14329.473633,32044250
2011-04-21,18600.000000,18740.000000,18360.000000,18560.000000,14517.196289,27071850
2011-04-22,18480.000000,18540.000000,18040.000000,18080.000000,14141.751953,18825450
2011-04-25,18020.000000,18220.000000,17780.000000,17780.000000,13907.099609,14338950
2011-04-26,17980.000000,17980.000000,17600.000000,17940.000000,14032.246094,19174650
2011-04-27,18340.000000,18540.000000,18220.000000,18480.000000,14454.623047,26379400
2011-04-28,18480.000000,18540.000000,17980.000000,18000.000000,14079.172852,20803400
2011-04-29,18020.000000,18160.000000,17600.000000,17860.000000,13969.673828,21415000
2011-05-02,18200.000000,18740.000000,18080.000000,18640.000000,14579.774414,32544850
2011-05-03,18720.000000,18800.000000,18440.000000,18760.000000,14673.628906,25366500
2011-05-04,18600.000000,18680.000000,18000.000000,18300.000000,14313.826172,25769850
2011-05-06,17980.000000,18280.000000,17900.000000,17980.000000,14063.537109,23637450
2011-05-09,18160.000000,18220.000000,17820.000000,17820.000000,13938.387695,13543350
2011-05-11,17780.000000,17900.000000,17640.000000,17840.000000,13954.029297,22363750
2011-05-12,17720.000000,18020.000000,17660.000000,17700.000000,13844.526367,27616100
2011-05-13,17920.000000,18480.000000,17800.000000,18320.000000,14329.473633,33438000
2011-05-16,18340.000000,18380.000000,17960.000000,18020.000000,14094.822266,16123700
2011-05-17,17940.000000,17960.000000,17780.000000,17800.000000,13922.742188,11549950
2011-05-18,17860.000000,17980.000000,17720.000000,17860.000000,13969.673828,16579300
2011-05-19,17820.000000,17960.000000,17600.000000,17600.000000,13766.304688,19345200
2011-05-20,17700.000000,17740.000000,17600.000000,17640.000000,13797.588867,11069950
2011-05-23,17540.000000,17700.000000,17440.000000,17460.000000,13656.802734,14056000
2011-05-24,17440.000000,17680.000000,17300.000000,17300.000000,13531.652344,14488500
2011-05-25,17580.000000,17580.000000,17060.000000,17120.000000,13390.860352,16018050
2011-05-26,17360.000000,17600.000000,17300.000000,17580.000000,13750.667969,13968500
2011-05-27,17480.000000,17980.000000,17340.000000,17820.000000,13938.387695,21477600
2011-05-30,17900.000000,17900.000000,17520.000000,17680.000000,13828.882813,10293600
2011-05-31,17800.000000,18280.000000,17720.000000,18040.000000,14110.460938,23887550
2011-06-01,18040.000000,18240.000000,17900.000000,18220.000000,14251.258789,15678500
2011-06-02,17880.000000,17940.000000,17600.000000,17660.000000,13813.239258,16582950
2011-06-03,17800.000000,17800.000000,17540.000000,17700.000000,13844.526367,10067100
2011-06-07,17520.000000,17780.000000,17380.000000,17740.000000,13875.808594,15110100
2011-06-08,17700.000000,17800.000000,17500.000000,17540.000000,13719.375000,12938850
2011-06-09,17540.000000,17580.000000,17300.000000,17300.000000,13531.652344,21511200
2011-06-10,17400.000000,17480.000000,17020.000000,17020.000000,13312.644531,19586600
2011-06-13,16880.000000,17060.000000,16760.000000,17060.000000,13343.930664,15062450
2011-06-14,17020.000000,17460.000000,16960.000000,17260.000000,13500.368164,10642700
2011-06-15,17320.000000,17380.000000,17020.000000,17300.000000,13531.652344,13283100
2011-06-16,17060.000000,17160.000000,16880.000000,16960.000000,13265.713867,11940550
2011-06-17,17020.000000,17040.000000,16060.000000,16380.000000,12812.050781,36058100
2011-06-20,16260.000000,16280.000000,15900.000000,16000.000000,12514.823242,23580500
2011-06-21,16000.000000,16400.000000,15960.000000,16280.000000,12733.833984,18844400
2011-06-22,16480.000000,16660.000000,16440.000000,16520.000000,12921.558594,16530400
2011-06-23,16500.000000,16780.000000,16400.000000,16620.000000,12999.774414,13858400
2011-06-24,16420.000000,17080.000000,16420.000000,17040.000000,13328.288086,23453150
2011-06-27,16940.000000,16940.000000,16560.000000,16700.000000,13062.350586,15207250
2011-06-28,16800.000000,17060.000000,16620.000000,16640.000000,13015.416992,11950100
2011-06-29,16960.000000,16980.000000,16640.000000,16660.000000,13038.893555,10348200
2011-06-30,16660.000000,16700.000000,16420.000000,16520.000000,12929.325195,16408950
2011-07-01,16860.000000,17200.000000,16760.000000,17100.000000,13383.262695,22133050
2011-07-04,17400.000000,17660.000000,17380.000000,17560.000000,13743.279297,21439450
2011-07-05,17600.000000,17980.000000,17560.000000,17980.000000,14071.995117,21107200
2011-07-06,17860.000000,17960.000000,17740.000000,17960.000000,14056.337891,11215100
2011-07-07,17960.000000,17960.000000,17580.000000,17600.000000,13774.583008,17861200
2011-07-08,17600.000000,17760.000000,17460.000000,17700.000000,13852.852539,12070450
2011-07-11,17600.000000,17600.000000,17240.000000,17300.000000,13539.791016,15974500
2011-07-12,17200.000000,17220.000000,16920.000000,17000.000000,13304.996094,12397200
2011-07-13,16960.000000,17100.000000,16720.000000,16860.000000,13195.424805,16430600
2011-07-14,16700.000000,16700.000000,16460.000000,16620.000000,13007.591797,20363350
2011-07-15,16600.000000,16800.000000,16420.000000,16640.000000,13023.244141,13621800
2011-07-18,16560.000000,16600.000000,16220.000000,16260.000000,12725.837891,18189050
2011-07-19,16120.000000,16540.000000,16120.000000,16440.000000,12866.713867,14537100
2011-07-20,16800.000000,17080.000000,16780.000000,17020.000000,13320.648438,21079150
2011-07-21,16920.000000,17020.000000,16640.000000,16840.000000,13179.770508,10343550
2011-07-22,17000.000000,17120.000000,16840.000000,17000.000000,13304.996094,12179600
2011-07-25,17000.000000,17000.000000,16680.000000,16940.000000,13258.034180,9496800
2011-07-26,16860.000000,17020.000000,16800.000000,17000.000000,13304.996094,11259900
2011-07-27,16960.000000,16960.000000,16720.000000,16900.000000,13226.732422,10079450
2011-07-28,16560.000000,16800.000000,16520.000000,16740.000000,13101.506836,13623150
2011-07-29,16920.000000,17040.000000,16740.000000,16880.000000,13211.078125,15089150
2011-08-01,17100.000000,17500.000000,17100.000000,17400.000000,13618.053711,19432400
2011-08-02,17060.000000,17180.000000,17000.000000,17040.000000,13336.299805,13486550
2011-08-03,16800.000000,16880.000000,16480.000000,16660.000000,13038.893555,20417200
2011-08-04,16780.000000,16780.000000,16300.000000,16420.000000,12851.059570,17307750
2011-08-05,15840.000000,16100.000000,15780.000000,15780.000000,12350.166992,30392500
2011-08-08,15400.000000,15780.000000,15200.000000,15200.000000,11896.232422,30296350
2011-08-09,15000.000000,15060.000000,13920.000000,14480.000000,11332.725586,49299200
2011-08-10,15200.000000,15200.000000,14400.000000,14400.000000,11270.114258,49244500
2011-08-11,13760.000000,14500.000000,13760.000000,14160.000000,11082.280273,39580150
2011-08-12,14420.000000,14440.000000,14000.000000,14140.000000,11066.627930,33844600
2011-08-16,14700.000000,15000.000000,14520.000000,15000.000000,11739.701172,30042550
2011-08-17,15020.000000,15200.000000,14820.000000,15040.000000,11771.008789,14649850
2011-08-18,14960.000000,14980.000000,14060.000000,14180.000000,11097.934570,35336000
2011-08-19,13760.000000,13940.000000,13440.000000,13600.000000,10643.996094,28970600
2011-08-22,13680.000000,14040.000000,13660.000000,13820.000000,10816.176758,20900650
2011-08-23,14000.000000,14700.000000,13980.000000,14460.000000,11317.073242,24617300
2011-08-24,14480.000000,14700.000000,14000.000000,14160.000000,11082.280273,18508650
2011-08-25,14740.000000,14760.000000,14420.000000,14500.000000,11348.376953,19039800
2011-08-26,14340.000000,14680.000000,14340.000000,14520.000000,11364.030273,10612300
2011-08-29,14840.000000,14840.000000,14480.000000,14660.000000,11473.604492,13001850
2011-08-30,14820.000000,14960.000000,14720.000000,14840.000000,11614.478516,12629600
2011-08-31,14940.000000,14940.000000,14620.000000,14880.000000,11645.784180,14495500
2011-09-01,15180.000000,15760.000000,14880.000000,15420.000000,12068.410156,35833750
2011-09-02,15300.000000,15620.000000,15260.000000,15380.000000,12037.109375,12915400
2011-09-05,15100.000000,15120.000000,14600.000000,14620.000000,11442.295898,13853900
2011-09-06,14520.000000,14720.000000,14200.000000,14540.000000,11379.684570,13213350
2011-09-07,14660.000000,15560.000000,14660.000000,15460.000000,12099.721680,17512500
2011-09-08,15600.000000,16040.000000,15560.000000,15960.000000,12491.043945,28730500
2011-09-09,15700.000000,16240.000000,15540.000000,15600.000000,12209.288086,18082650
2011-09-14,15600.000000,15620.000000,14820.000000,15060.000000,11786.660156,27540950
2011-09-15,15680.000000,15680.000000,15300.000000,15420.000000,12068.410156,21318350
2011-09-16,15880.000000,16220.000000,15840.000000,15960.000000,12491.043945,23811100
2011-09-19,16000.000000,16280.000000,15760.000000,16160.000000,12647.574219,12327650
2011-09-20,16220.000000,16360.000000,15920.000000,16220.000000,12694.531250,13997500
2011-09-21,16380.000000,16560.000000,16020.000000,16260.000000,12725.837891,17063100
2011-09-22,15920.000000,16000.000000,15560.000000,15800.000000,12365.820313,15331100
2011-09-23,15280.000000,15600.000000,15020.000000,15160.000000,11864.924805,21822900
2011-09-26,15200.000000,15740.000000,15180.000000,15500.000000,12131.028320,24018800
2011-09-27,16100.000000,16100.000000,15820.000000,16080.000000,12584.961914,16526300
2011-09-28,16480.000000,16500.000000,15820.000000,16140.000000,12631.920898,24316950
2011-09-29,16080.000000,16960.000000,16080.000000,16740.000000,13101.506836,27675450
2011-09-30,16600.000000,16800.000000,16220.000000,16800.000000,13148.468750,25780600
2011-10-04,16100.000000,16640.000000,15920.000000,16560.000000,12960.631836,32895000
2011-10-05,16480.000000,17000.000000,16340.000000,16840.000000,13179.770508,32102800
2011-10-06,17480.000000,17580.000000,16840.000000,17100.000000,13383.262695,29969000
2011-10-07,17300.000000,17620.000000,17000.000000,17200.000000,13461.526367,26509200
2011-10-10,17560.000000,17700.000000,17440.000000,17480.000000,13680.666992,17246250
2011-10-11,17700.000000,17700.000000,17380.000000,17620.000000,13790.235352,22915500
2011-10-12,17440.000000,17980.000000,17400.000000,17960.000000,14056.337891,21528500
2011-10-13,17960.000000,17980.000000,17620.000000,17800.000000,13931.115234,16266150
2011-10-14,17420.000000,17880.000000,17420.000000,17720.000000,13868.500000,10850500
2011-10-17,17800.000000,17900.000000,17620.000000,17800.000000,13931.115234,10675550
2011-10-18,17500.000000,17860.000000,17420.000000,17660.000000,13821.544922,13844300
2011-10-19,17700.000000,17720.000000,17400.000000,17720.000000,13868.500000,10704100
2011-10-20,17720.000000,18400.000000,17660.000000,18140.000000,14197.213867,28436600
2011-10-21,18400.000000,18500.000000,18140.000000,18340.000000,14353.745117,23307000
2011-10-24,18260.000000,18860.000000,18220.000000,18820.000000,14729.418945,18769250
2011-10-25,18720.000000,19020.000000,18700.000000,18900.000000,14792.024414,18208000
2011-10-26,18660.000000,18920.000000,18540.000000,18680.000000,14619.842773,12504750
2011-10-27,18580.000000,18780.000000,18380.000000,18480.000000,14463.314453,17443050
2011-10-28,18560.000000,18920.000000,18540.000000,18900.000000,14792.024414,26884350
2011-10-31,18820.000000,19400.000000,18660.000000,19360.000000,15152.042969,23792400
2011-11-01,19360.000000,19980.000000,19240.000000,19800.000000,15496.408203,30983650
2011-11-02,19400.000000,19560.000000,19320.000000,19420.000000,15198.998047,28454600
2011-11-03,19240.000000,19420.000000,19160.000000,19340.000000,15136.388672,16408700
2011-11-04,19660.000000,20100.000000,19640.000000,20100.000000,15731.203125,26704800
2011-11-07,19920.000000,20000.000000,19720.000000,19860.000000,15543.359375,14018050
2011-11-08,19720.000000,19800.000000,19300.000000,19400.000000,15183.350586,17069900
2011-11-09,19400.000000,19760.000000,19320.000000,19700.000000,15418.143555,19304250
2011-11-10,19340.000000,19460.000000,18700.000000,18700.000000,14635.496094,31006050
2011-11-11,18900.000000,19680.000000,18600.000000,19660.000000,15386.834961,24246750
2011-11-14,19760.000000,20040.000000,19740.000000,19920.000000,15590.330078,14136050
2011-11-15,19720.000000,20000.000000,19600.000000,19920.000000,15590.330078,11737100
2011-11-16,19900.000000,20060.000000,19460.000000,19500.000000,15261.612305,16934350
2011-11-17,19640.000000,19840.000000,19220.000000,19600.000000,15339.874023,12943350
2011-11-18,19420.000000,19540.000000,19240.000000,19260.000000,15073.777344,16310300
2011-11-21,19020.000000,19200.000000,18840.000000,19000.000000,14870.292969,12791900
2011-11-22,19000.000000,19420.000000,18860.000000,19260.000000,15073.777344,12040600
2011-11-23,18960.000000,19200.000000,18700.000000,18700.000000,14635.496094,15335700
2011-11-24,18440.000000,19060.000000,18420.000000,18860.000000,14760.721680,13680750
2011-11-25,18580.000000,19060.000000,18580.000000,18940.000000,14823.327148,11689400
2011-11-28,19180.000000,19640.000000,19160.000000,19560.000000,15308.575195,15724000
